Entry	Status	Gene ontology (cellular component)
Q9CQQ8	reviewed	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; Lsm1-7-Pat1 complex [GO:1990726]; Lsm2-8 complex [GO:0120115]; nucleus [GO:0005634]; U12-type spliceosomal complex [GO:0005689]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
P62325	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q60809	reviewed	CCR4-NOT complex [GO:0030014]; CCR4-NOT core complex [GO:0030015]; cytoplasm [GO:0005737]; host cell PML body [GO:0075341]; nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; P-body [GO:0000932]
P62340	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]; transcription factor TFIIA complex [GO:0005672]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIIB complex [GO:0000126]
P62509	reviewed	nucleus [GO:0005634]
Q8BW74	reviewed	nucleus [GO:0005634]
Q61412	reviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]
Q9WUF3	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; PML body [GO:0016605]
P70210	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q8CDC7	reviewed	nucleus [GO:0005634]
P70281	reviewed	chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; condensed nuclear chromosome, centromeric region [GO:0000780]; lateral element [GO:0000800]; male germ cell nucleus [GO:0001673]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]; transverse filament [GO:0000802]
Q62029	unreviewed	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P70318	reviewed	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P70340	reviewed	cytoplasm [GO:0005737]; nuclear inner membrane [GO:0005637]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor complex [GO:0005667]
Q9R0G7	reviewed	cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P70436	reviewed	nucleus [GO:0005634]
Q8K439	unreviewed	nucleus [GO:0005634]
P70660	reviewed	neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perikaryon [GO:0043204]
Q01822	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8K5B9	unreviewed	nucleus [GO:0005634]
Q91YQ3	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q921F2	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q9JL60	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9WUL8	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P84244	reviewed	Barr body [GO:0001740]; nuclear chromosome [GO:0000228]; nuclear chromosome, telomeric region [GO:0000784]; nuclear nucleosome [GO:0000788]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q62280	reviewed	npBAF complex [GO:0071564]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
P97302	reviewed	nucleus [GO:0005634]
P97305	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear transcription factor complex [GO:0044798]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q8K120	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nuclear transcription factor complex [GO:0044798]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
P97346	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9DA19	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
P97368	reviewed	nucleus [GO:0005634]
P97454	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor complex [GO:0005667]
P97474	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q8CHK4	reviewed	cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; NuA4 histone acetyltransferase complex [GO:0035267]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]; protein-containing complex [GO:0032991]; Swr1 complex [GO:0000812]; transcription factor complex [GO:0005667]
Q62231	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9WTL8	reviewed	chromatoid body [GO:0033391]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; transcription factor complex [GO:0005667]
P97489	reviewed	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q9DBS8	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P97769	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P97784	reviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9R1X4	reviewed	nuclear chromatin [GO:0000790]; nuclear chromosome [GO:0000228]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]
Q9CQG4	unreviewed	integral component of membrane [GO:0016021]
Q60925	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q08297	reviewed	chromatin [GO:0000785]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; lateral element [GO:0000800]; microtubule organizing center [GO:0005815]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nuclear chromatin [GO:0000790]; nuclear chromosome [GO:0000228]; nuclear chromosome, telomeric region [GO:0000784]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; PML body [GO:0016605]; protein-containing complex [GO:0032991]; site of double-strand break [GO:0035861]; synaptonemal complex [GO:0000795]
P98192	reviewed	mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; peroxisomal matrix [GO:0005782]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
Q3THK3	reviewed	cell junction [GO:0030054]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor TFIID complex [GO:0005669]
Q6GTH9	unreviewed	
Q02085	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]
Q02248	reviewed	adherens junction [GO:0005912]; apical junction complex [GO:0043296]; apical part of cell [GO:0045177]; basolateral plasma membrane [GO:0016323]; beta-catenin destruction complex [GO:0030877]; beta-catenin-TCF7L2 complex [GO:0070369]; beta-catenin-TCF complex [GO:1990907]; bicellular tight junction [GO:0005923]; catenin complex [GO:0016342]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell periphery [GO:0071944]; cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic shaft [GO:0043198]; fascia adherens [GO:0005916]; flotillin complex [GO:0016600]; intercalated disc [GO:0014704]; intracellular [GO:0005622]; lamellipodium [GO:0030027]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; microvillus membrane [GO:0031528]; nuclear euchromatin [GO:0005719]; nuclear membrane [GO:0031965]; nuclear transcription factor complex [GO:0044798]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density, intracellular component [GO:0099092]; postsynaptic membrane [GO:0045211]; presynaptic active zone cytoplasmic component [GO:0098831]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; Schaffer collateral - CA1 synapse [GO:0098685]; Scrib-APC-beta-catenin complex [GO:0034750]; spindle pole [GO:0000922]; synapse [GO:0045202]; transcription factor complex [GO:0005667]; Wnt signalosome [GO:1990909]; Z disc [GO:0030018]
Q61315	reviewed	adherens junction [GO:0005912]; axon [GO:0030424]; axonal growth cone [GO:0044295]; beta-catenin destruction complex [GO:0030877]; bicellular tight junction [GO:0005923]; catenin complex [GO:0016342]; cell body fiber [GO:0070852]; cell cortex [GO:0005938]; cell projection [GO:0042995]; cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; growth cone [GO:0030426]; kinetochore [GO:0000776]; lamellipodium [GO:0030027]; lateral plasma membrane [GO:0016328]; microtubule [GO:0005874]; neuronal cell body [GO:0043025]; neuron projection terminus [GO:0044306]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ruffle membrane [GO:0032587]; Scrib-APC-beta-catenin complex [GO:0034750]
Q02395	reviewed	cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q02591	reviewed	nuclear body [GO:0016604]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q03358	reviewed	cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]
Q62504	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053]
Q8BXP5	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q8R5C8	reviewed	chromosome [GO:0005694]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9CWW7	reviewed	cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
Q9D504	reviewed	nucleus [GO:0005634]
Q04211	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q91VY5	reviewed	cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nuclear pericentric heterochromatin [GO:0031618]; nucleus [GO:0005634]
Q9WTP3	reviewed	nucleus [GO:0005634]
Q8VCD5	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]; ubiquitin ligase complex [GO:0000151]
Q9ER75	reviewed	nucleus [GO:0005634]
Q07174	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q8CDD8	reviewed	cytoplasm [GO:0005737]
Q07230	reviewed	nucleus [GO:0005634]
Q6PD29	reviewed	nucleus [GO:0005634]
Q8VE28	reviewed	basolateral plasma membrane [GO:0016323]; cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; exocytic vesicle [GO:0070382]; lateral plasma membrane [GO:0016328]; plasma membrane [GO:0005886]
Q07231	reviewed	nucleus [GO:0005634]
Q60953	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; nuclear chromosome, telomeric region [GO:0000784]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]
Q07243	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9QZB6	reviewed	mast cell granule [GO:0042629]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q61103	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; intracellular membrane-bounded organelle [GO:0043231]; nBAF complex [GO:0071565]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q62240	reviewed	fibrillar center [GO:0001650]; histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q7TPV4	reviewed	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; NLS-dependent protein nuclear import complex [GO:0042564]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q8BLR9	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]
Q8CFI7	reviewed	nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, core complex [GO:0005665]
Q8VE42	reviewed	nucleus [GO:0005634]
Q8VHI4	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q91X20	reviewed	histone methyltransferase complex [GO:0035097]; MLL1 complex [GO:0071339]; MLL3/4 complex [GO:0044666]; nuclear euchromatin [GO:0005719]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
Q922V4	reviewed	catalytic step 2 spliceosome [GO:0071013]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; DNA replication factor A complex [GO:0005662]; fibrillar center [GO:0001650]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; Prp19 complex [GO:0000974]; U2-type catalytic step 2 spliceosome [GO:0071007]
Q6IQX8	reviewed	nucleus [GO:0005634]
Q99MY8	reviewed	bicellular tight junction [GO:0005923]; chromosome [GO:0005694]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]
Q9CQ39	reviewed	mediator complex [GO:0016592]; nucleoplasm [GO:0005654]; ubiquitin ligase complex [GO:0000151]
Q9D7M8	reviewed	cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; RNA polymerase II, core complex [GO:0005665]
Q9JIB4	reviewed	core TFIIH complex portion of holo TFIIH complex [GO:0000438]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIH holo complex [GO:0005675]
Q07802	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8BJI4	reviewed	nucleus [GO:0005634]
Q08024	reviewed	core-binding factor complex [GO:0016513]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q8K396	reviewed	nucleus [GO:0005634]
Q08369	reviewed	nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q8BX22	reviewed	cytoplasm [GO:0005737]; heterochromatin [GO:0000792]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor complex [GO:0005667]
Q64700	reviewed	chromatin [GO:0000785]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q1H9T6	reviewed	chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q8VIM5	reviewed	nuclear chromatin [GO:0000790]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; SRF-myogenin-E12 complex [GO:0070514]
Q3TVI8	reviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]
Q9CQI9	reviewed	mediator complex [GO:0016592]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q3U1N2	reviewed	cytoplasm [GO:0005737]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SREBP-SCAP-Insig complex [GO:0032937]
Q9JJQ3	unreviewed	
Q8R3P9	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear inclusion body [GO:0042405]; nucleosome [GO:0000786]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q9WUQ2	reviewed	endoplasmic reticulum exit site [GO:0070971]; Golgi membrane [GO:0000139]; integral component of endoplasmic reticulum membrane [GO:0030176]; nucleus [GO:0005634]
Q4G5Y1	reviewed	nuclear body [GO:0016604]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q9D6I7	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9D6X5	reviewed	apical plasma membrane [GO:0016324]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9DCX1	reviewed	cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]
Q3UHF7	reviewed	nucleoplasm [GO:0005654]; transcription factor complex [GO:0005667]
Q3UJD6	reviewed	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q8K2C9	reviewed	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]
Q3UNW5	reviewed	cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9ERA0	reviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor complex [GO:0005667]
Q5RL51	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9CR09	reviewed	
Q60668	reviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; synapse [GO:0045202]
Q60698	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; protein-containing complex [GO:0032991]; transcriptional repressor complex [GO:0017053]; transcription factor complex [GO:0005667]
Q61602	reviewed	axoneme [GO:0005930]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053]
Q60867	reviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q60749	reviewed	cytoplasm [GO:0005737]; Grb2-Sos complex [GO:0070618]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q91W39	reviewed	actin cytoskeleton [GO:0015629]; nucleus [GO:0005634]
Q60771	reviewed	basal part of cell [GO:0045178]; bicellular tight junction [GO:0005923]; integral component of plasma membrane [GO:0005887]; myelin sheath [GO:0043209]; plasma membrane [GO:0005886]
Q9DCK3	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; vesicle [GO:0031982]
Q61827	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8R2X8	reviewed	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleus [GO:0005634]
Q9JLC6	reviewed	nucleus [GO:0005634]
Q80UW8	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]
Q61146	reviewed	apical plasma membrane [GO:0016324]; apicolateral plasma membrane [GO:0016327]; bicellular tight junction [GO:0005923]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; endocytic vesicle [GO:0030139]; integral component of membrane [GO:0016021]; lateral plasma membrane [GO:0016328]; plasma membrane [GO:0005886]
Q62312	reviewed	caveola [GO:0005901]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q9WVL2	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q61188	reviewed	cytoplasm [GO:0005737]; ESC/E(Z) complex [GO:0035098]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pronucleus [GO:0045120]
Q61233	reviewed	actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; actin filament bundle [GO:0032432]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; filopodium [GO:0030175]; focal adhesion [GO:0005925]; perinuclear region of cytoplasm [GO:0048471]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; podosome [GO:0002102]; ruffle [GO:0001726]; ruffle membrane [GO:0032587]; stress fiber [GO:0001725]
Q9DAW9	reviewed	actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; neuronal cell body [GO:0043025]; postsynaptic density [GO:0014069]
Q64279	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q61501	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; Rb-E2F complex [GO:0035189]; RNA polymerase II transcription factor complex [GO:0090575]; transcription factor complex [GO:0005667]
Q9CPR8	reviewed	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; Smc5-Smc6 complex [GO:0030915]
Q62315	reviewed	ESC/E(Z) complex [GO:0035098]; histone methyltransferase complex [GO:0035097]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q6NZI9	unreviewed	nucleus [GO:0005634]
Q6PGB8	reviewed	CERF complex [GO:0090537]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NURF complex [GO:0016589]
Q80X44	reviewed	nucleus [GO:0005634]
Q8BP86	reviewed	snRNA-activating protein complex [GO:0019185]
Q8BY02	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8C7B8	reviewed	Cul2-RING ubiquitin ligase complex [GO:0031462]
Q8K119	unreviewed	mismatch repair complex [GO:0032300]; MutLalpha complex [GO:0032389]
Q8VCG9	reviewed	nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q8VIG1	reviewed	chromatin [GO:0000785]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcriptional repressor complex [GO:0017053]
Q91ZU1	reviewed	cytoplasm [GO:0005737]
Q99LL5	reviewed	chromosome [GO:0005694]; Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q99PE2	reviewed	3M complex [GO:1990393]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9D6K9	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]
Q9DCD2	reviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]; U2-type catalytic step 2 spliceosome [GO:0071007]
Q9R0X0	reviewed	mediator complex [GO:0016592]; nucleoplasm [GO:0005654]; ubiquitin ligase complex [GO:0000151]
Q9Z1B8	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; ESC/E(Z) complex [GO:0035098]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q9Z1L3	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]
Q9Z2D6	reviewed	centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; heterochromatin [GO:0000792]; mitochondrion [GO:0005739]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]
Q61751	reviewed	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q62318	reviewed	chromatin [GO:0000785]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q61820	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9JIB0	reviewed	caveola [GO:0005901]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intercalated disc [GO:0014704]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; rough endoplasmic reticulum [GO:0005791]
Q62282	reviewed	nucleus [GO:0005634]
Q9QYB2	reviewed	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q62296	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; transcription factor complex [GO:0005667]
Q8BIQ3	reviewed	nucleus [GO:0005634]
Q62440	reviewed	beta-catenin-TCF complex [GO:1990907]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9ER42	reviewed	nucleus [GO:0005634]
Q64526	unreviewed	keratin filament [GO:0045095]
Q9D1I4	unreviewed	cornified envelope [GO:0001533]; cytoplasm [GO:0005737]
Q9D1K4	unreviewed	cornified envelope [GO:0001533]; cytoplasm [GO:0005737]
Q8C1R0	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q64732	reviewed	nucleus [GO:0005634]
Q8CB77	reviewed	elongin complex [GO:0070449]; transcription elongation factor complex [GO:0008023]
Q6J1H4	reviewed	nucleus [GO:0005634]
S4R299	unreviewed	
Q99KW9	reviewed	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]
Q9CYS6	reviewed	
Q9D009	reviewed	mitochondrion [GO:0005739]
Q6PDK0	unreviewed	
