Entry	Status	Gene ontology (biological process)
P40456	reviewed	
P38013	reviewed	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; hydrogen peroxide catabolic process [GO:0042744]; response to metal ion [GO:0010038]
P38879	reviewed	'de novo' cotranslational protein folding [GO:0051083]; posttranslational protein targeting to endoplasmic reticulum membrane [GO:0006620]
P47089	reviewed	formation of translation preinitiation complex [GO:0001731]; translation reinitiation [GO:0002188]
Q03161	reviewed	cellular carbohydrate metabolic process [GO:0044262]
Q08971	reviewed	
Q3E795	reviewed	
P34232	reviewed	nucleocytoplasmic transport [GO:0006913]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein import into nucleus [GO:0006606]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]
P38339	reviewed	osmosensory signaling pathway [GO:0007231]; regulation of GTPase activity [GO:0043087]; response to acidic pH [GO:0010447]
Q08965	reviewed	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; rRNA methylation [GO:0031167]
P34238	reviewed	
P42941	reviewed	dephosphorylation [GO:0016311]; L-serine biosynthetic process [GO:0006564]
P34245	reviewed	
P34246	reviewed	
P34249	reviewed	
Q99385	reviewed	calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; cellular calcium ion homeostasis [GO:0006874]; transmembrane transport [GO:0055085]
P34251	reviewed	
P34253	reviewed	regulation of transcription by RNA polymerase II [GO:0006357]; tRNA wobble uridine modification [GO:0002098]
P38195	reviewed	cell wall organization [GO:0071555]
Q06150	reviewed	
Q12494	reviewed	inositol phosphate biosynthetic process [GO:0032958]; regulation of inositol phosphate biosynthetic process [GO:0010919]
Q04120	reviewed	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; hydrogen peroxide catabolic process [GO:0042744]; protein folding [GO:0006457]; protein stabilization [GO:0050821]; response to oxidative stress [GO:0006979]
P40469	reviewed	DNA metabolic process [GO:0006259]; DNA repair [GO:0006281]; iron-sulfur cluster assembly [GO:0016226]; protein maturation by iron-sulfur cluster transfer [GO:0097428]; response to organic substance [GO:0010033]; response to UV [GO:0009411]
P35169	reviewed	cellular response to DNA damage stimulus [GO:0006974]; cellular response to heat [GO:0034605]; cellular response to oxidative stress [GO:0034599]; chronological cell aging [GO:0001300]; fungal-type cell wall organization [GO:0031505]; meiotic cell cycle [GO:0051321]; mitochondria-nucleus signaling pathway [GO:0031930]; negative regulation of autophagy [GO:0010507]; negative regulation of macroautophagy [GO:0016242]; negative regulation of protein kinase activity by regulation of protein phosphorylation [GO:0044387]; nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; peptidyl-serine phosphorylation [GO:0018105]; regulation of cell cycle [GO:0051726]; regulation of cell growth [GO:0001558]; regulation of snRNA pseudouridine synthesis [GO:1905356]; regulation of sphingolipid biosynthetic process [GO:0090153]; ribosome biogenesis [GO:0042254]; TORC1 signaling [GO:0038202]; TOR signaling [GO:0031929]; translational initiation [GO:0006413]
P35176	reviewed	protein folding [GO:0006457]
P35180	reviewed	mitochondrial outer membrane translocase complex assembly [GO:0070096]; protein import into mitochondrial matrix [GO:0030150]; tRNA import into mitochondrion [GO:0016031]
P53976	reviewed	
P35181	reviewed	Golgi to vacuole transport [GO:0006896]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
P38137	reviewed	oxalate catabolic process [GO:0033611]
P35183	reviewed	protein targeting to membrane [GO:0006612]; protein transport into membrane raft [GO:0032596]
Q12522	reviewed	assembly of large subunit precursor of preribosome [GO:1902626]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; mature ribosome assembly [GO:0042256]; ribosomal large subunit biogenesis [GO:0042273]; ribosomal subunit export from nucleus [GO:0000054]; rRNA processing [GO:0006364]
Q3E767	reviewed	
P35187	reviewed	chromosome organization [GO:0051276]; DNA double-strand break processing [GO:0000729]; DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA topological change [GO:0006265]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via homologous recombination [GO:0000724]; gene conversion at mating-type locus, DNA double-strand break processing [GO:0031292]; intra-S DNA damage checkpoint [GO:0031573]; meiotic chromosome segregation [GO:0045132]; meiotic DNA double-strand break processing [GO:0000706]; mitotic recombination-dependent replication fork processing [GO:1990426]; mitotic sister chromatid segregation [GO:0000070]; negative regulation of meiotic joint molecule formation [GO:0010947]; postreplication repair [GO:0006301]; regulation of mitotic recombination involved in replication fork processing [GO:1903221]; regulation of reciprocal meiotic recombination [GO:0010520]; replication fork processing [GO:0031297]; replicative cell aging [GO:0001302]; resolution of mitotic recombination intermediates [GO:0071140]; telomere maintenance [GO:0000723]; telomere maintenance via recombination [GO:0000722]; telomeric 3' overhang formation [GO:0031860]; UV-damage excision repair [GO:0070914]
P47107	reviewed	
P39001	reviewed	chromatin remodeling [GO:0006338]; lipid droplet organization [GO:0034389]; negative regulation of inositol biosynthetic process by negative regulation of transcription from RNA polymerase II promoter [GO:1900471]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle [GO:0010674]; nitrogen catabolite repression of transcription from RNA polymerase II promoter [GO:0001081]; positive regulation of phosphatidylcholine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter [GO:1900472]; positive regulation of phosphatidylserine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter [GO:1900525]; positive regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle [GO:0010673]; pseudohyphal growth [GO:0007124]; spore germination [GO:0009847]
P39937	reviewed	protein folding [GO:0006457]; tubulin complex assembly [GO:0007021]
P42949	reviewed	protein import into mitochondrial matrix [GO:0030150]
Q03020	reviewed	cellular iron ion homeostasis [GO:0006879]; iron-sulfur cluster assembly [GO:0016226]; tRNA wobble uridine modification [GO:0002098]
Q99394	reviewed	cellular protein-containing complex assembly [GO:0034622]; cellular protein-containing complex localization [GO:0034629]; ER to Golgi vesicle-mediated transport [GO:0006888]; positive regulation of macroautophagy [GO:0016239]; protein localization to phagophore assembly site [GO:0034497]; regulation of GTPase activity [GO:0043087]
P35195	reviewed	
P40043	reviewed	energy reserve metabolic process [GO:0006112]
Q02749	reviewed	
P38169	reviewed	'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; kynurenine metabolic process [GO:0070189]; NAD metabolic process [GO:0019674]; quinolinate biosynthetic process [GO:0019805]; tryptophan catabolic process [GO:0006569]
P39981	reviewed	amino acid transmembrane transport [GO:0003333]
P35200	reviewed	cardiolipin metabolic process [GO:0032048]; cristae formation [GO:0042407]; negative regulation of phosphatidylcholine biosynthetic process [GO:2001246]; phosphatidylethanolamine metabolic process [GO:0046337]; phospholipid transport [GO:0015914]
Q06164	reviewed	cell division [GO:0051301]; cellular response to DNA damage stimulus [GO:0006974]; double-strand break repair [GO:0006302]; double-strand break repair via homologous recombination [GO:0000724]; meiotic sister chromatid segregation [GO:0045144]; recombinational repair [GO:0000725]; replication fork processing [GO:0031297]
P40970	reviewed	sphingolipid biosynthetic process [GO:0030148]
Q04952	reviewed	(1->3)-beta-D-glucan biosynthetic process [GO:0006075]; ascospore wall assembly [GO:0030476]; regulation of cell shape [GO:0008360]
P35207	reviewed	defense response to virus [GO:0051607]; nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; regulation of translation [GO:0006417]; RNA catabolic process [GO:0006401]
P35208	reviewed	chromatin silencing at rDNA [GO:0000183]; chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at telomere [GO:0006348]; DNA repair [GO:0006281]; histone acetylation [GO:0016573]; histone H3-K56 acetylation [GO:0097043]; negative regulation of autophagy [GO:0010507]; negative regulation of transcription by RNA polymerase II [GO:0000122]
P41912	reviewed	peptidyl-L-cysteine S-palmitoylation [GO:0018230]; protein palmitoylation [GO:0018345]; protein targeting to membrane [GO:0006612]
Q99314	reviewed	chromatin silencing at telomere [GO:0006348]
P50080	reviewed	azole transport [GO:0045117]; transmembrane transport [GO:0055085]
Q08685	reviewed	gene looping [GO:0090202]; mRNA 3'-end processing [GO:0031124]; mRNA polyadenylation [GO:0006378]; pre-mRNA cleavage required for polyadenylation [GO:0098789]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]
P35691	reviewed	cellular response to oxidative stress [GO:0034599]; cytoplasmic translation [GO:0002181]
P40085	reviewed	maintenance of protein localization in endoplasmic reticulum [GO:0035437]; protein folding in endoplasmic reticulum [GO:0034975]
Q05874	reviewed	chromatin silencing at rDNA [GO:0000183]; N-terminal peptidyl-glycine methylation [GO:0018013]; peptidyl-lysine dimethylation [GO:0018027]
Q12508	reviewed	negative regulation of gluconeogenesis [GO:0045721]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511]
P40098	reviewed	
P53944	reviewed	translational readthrough [GO:0006451]
Q03649	reviewed	cellular lipid metabolic process [GO:0044255]; medium-chain fatty acid biosynthetic process [GO:0051792]; medium-chain fatty acid catabolic process [GO:0051793]; triglyceride metabolic process [GO:0006641]
P35724	reviewed	cellular magnesium ion homeostasis [GO:0010961]
Q12142	reviewed	autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; autophagy of mitochondrion [GO:0000422]; late nucleophagy [GO:0044805]; piecemeal microautophagy of the nucleus [GO:0034727]; protein homooligomerization [GO:0051260]; protein localization by the Cvt pathway [GO:0032258]; protein localization to phagophore assembly site [GO:0034497]; protein transport [GO:0015031]; reticulophagy [GO:0061709]
P53921	reviewed	mitochondrial translation [GO:0032543]
P46673	reviewed	mRNA export from nucleus [GO:0006406]; nuclear pore distribution [GO:0031081]; positive regulation of transcription, DNA-templated [GO:0045893]; protein import into nucleus [GO:0006606]; ribosomal large subunit export from nucleus [GO:0000055]
P35731	reviewed	aerobic respiration [GO:0009060]; fatty acid biosynthetic process [GO:0006633]; fatty acid metabolic process [GO:0006631]
P53010	reviewed	mRNA processing [GO:0006397]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; postreplication repair [GO:0006301]
Q12034	reviewed	cellular copper ion homeostasis [GO:0006878]; regulation of translation [GO:0006417]
P35734	reviewed	attachment of mitotic spindle microtubules to kinetochore [GO:0051315]; attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of microtubule polymerization [GO:0031116]
Q12191	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; protein secretion [GO:0009306]
P40215	reviewed	chronological cell aging [GO:0001300]; glycolytic fermentation to ethanol [GO:0019655]; NADH oxidation [GO:0006116]
Q05021	reviewed	regulation of transcription by RNA polymerase II [GO:0006357]; RNA polymerase II preinitiation complex assembly [GO:0051123]; transcription by RNA polymerase II [GO:0006366]
Q99326	reviewed	chromatin remodeling [GO:0006338]; histone acetylation [GO:0016573]; positive regulation of histone acetylation [GO:0035066]; regulation of transcription by RNA polymerase II [GO:0006357]
P35842	reviewed	phosphate-containing compound metabolic process [GO:0006796]
P53332	reviewed	coenzyme A biosynthetic process [GO:0015937]
P35845	reviewed	endocytosis [GO:0006897]; exocytosis [GO:0006887]; maintenance of cell polarity [GO:0030011]; piecemeal microautophagy of the nucleus [GO:0034727]; sterol transport [GO:0015918]
P35994	reviewed	fungal-type cell wall organization [GO:0031505]
P35997	reviewed	cytoplasmic translation [GO:0002181]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]
P38862	reviewed	autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; autophagy of mitochondrion [GO:0000422]; cellular response to nitrogen starvation [GO:0006995]; C-terminal protein lipidation [GO:0006501]; late nucleophagy [GO:0044805]; macroautophagy [GO:0016236]; piecemeal microautophagy of the nucleus [GO:0034727]; protein localization by the Cvt pathway [GO:0032258]; protein modification by small protein conjugation [GO:0032446]; protein transport [GO:0015031]
P38204	reviewed	nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]
Q00776	reviewed	Golgi to vacuole transport [GO:0006896]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
P36001	reviewed	one-carbon metabolic process [GO:0006730]
Q12139	reviewed	transcription, DNA-templated [GO:0006351]
Q07927	reviewed	
P53968	reviewed	cellular response to blue light [GO:0071483]; cell wall chitin biosynthetic process [GO:0006038]; ion homeostasis [GO:0050801]; positive regulation of cellular response to drug [GO:2001040]; positive regulation of sodium ion transport by positive regulation of transcription from RNA polymerase II promoter [GO:0061423]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by calcium-mediated signaling [GO:1900622]; positive regulation of transcription from RNA polymerase II promoter by pheromones [GO:0007329]; positive regulation of transcription from RNA polymerase II promoter in response to alkaline pH [GO:0061422]; positive regulation of transcription from RNA polymerase II promoter in response to calcium ion [GO:0061400]; positive regulation of transcription from RNA polymerase II promoter in response to increased salt [GO:0061404]; regulation of potassium ion concentration by positive regulation of transcription from RNA polymerase II promoter [GO:0097301]; regulation of transcription, DNA-templated [GO:0006355]
Q12224	reviewed	positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; signal transduction [GO:0007165]
P38128	reviewed	positive regulation of transcription from RNA polymerase II promoter in response to osmotic stress [GO:0061393]
P39927	reviewed	mRNA polyadenylation [GO:0006378]; pre-mRNA cleavage required for polyadenylation [GO:0098789]; snoRNA 3'-end processing [GO:0031126]; termination of RNA polymerase II transcription, exosome-dependent [GO:0030847]; termination of RNA polymerase II transcription, poly(A)-coupled [GO:0030846]
P40021	reviewed	fungal-type cell wall organization [GO:0031505]
Q08912	reviewed	
Q08989	reviewed	
Q12451	reviewed	endocytosis [GO:0006897]; ER to Golgi ceramide transport [GO:0035621]; exocytosis [GO:0006887]; maintenance of cell polarity [GO:0030011]; piecemeal microautophagy of the nucleus [GO:0034727]; sterol transport [GO:0015918]
P36007	reviewed	cellular modified amino acid catabolic process [GO:0042219]; D-serine biosynthetic process [GO:0070179]; L-serine metabolic process [GO:0006563]; pyruvate biosynthetic process [GO:0042866]
P36008	reviewed	translational elongation [GO:0006414]
P36009	reviewed	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of transcription by RNA polymerase I [GO:0045943]; ribosome biogenesis [GO:0042254]; rRNA methylation [GO:0031167]
P36010	reviewed	cellular response to DNA damage stimulus [GO:0006974]; CTP biosynthetic process [GO:0006241]; DNA repair [GO:0006281]; GTP biosynthetic process [GO:0006183]; nucleoside diphosphate phosphorylation [GO:0006165]; nucleoside triphosphate biosynthetic process [GO:0009142]; UTP biosynthetic process [GO:0006228]
Q04304	reviewed	
P36014	reviewed	cellular response to oxidative stress [GO:0034599]; peroxisome organization [GO:0007031]
P53135	reviewed	cell cycle [GO:0007049]; DNA replication initiation [GO:0006270]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via break-induced replication [GO:0000727]
Q05040	reviewed	re-entry into mitotic cell cycle after pheromone arrest [GO:0000321]
P53965	reviewed	actin filament organization [GO:0007015]; endocytosis [GO:0006897]; protein dephosphorylation [GO:0006470]
P43583	reviewed	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; histone exchange [GO:0043486]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome assembly [GO:0043248]; proteasome core complex import into nucleus [GO:1990236]; regulation of proteasomal protein catabolic process [GO:0061136]; sequestration of proteasome core complex in proteasome storage granule [GO:1990237]
Q06683	reviewed	mitochondrial DNA metabolic process [GO:0032042]
Q01896	reviewed	potassium ion transport [GO:0006813]; sodium ion transport [GO:0006814]; transmembrane transport [GO:0055085]
Q03516	reviewed	Golgi to plasma membrane transport [GO:0006893]
Q03455	reviewed	cellular zinc ion homeostasis [GO:0006882]; transmembrane transport [GO:0055085]; zinc ion transport [GO:0006829]
Q12283	reviewed	fatty acid biosynthetic process [GO:0006633]; fatty acid metabolic process [GO:0006631]
P48813	reviewed	amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]
P36034	reviewed	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]
P36035	reviewed	carboxylic acid transport [GO:0046942]; plasma membrane lactate transport [GO:0035879]; plasma membrane pyruvate transport [GO:0006849]; plasma membrane selenite transport [GO:0097080]
P40445	reviewed	sulfate transport [GO:0008272]; sulfite transport [GO:0000316]; sulfur compound transport [GO:0072348]
Q12008	reviewed	glycolytic process [GO:0006096]
P36037	reviewed	double-strand break repair via nonhomologous end joining [GO:0006303]; mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ribophagy [GO:0034517]; ubiquitin recycling [GO:0010992]
P36046	reviewed	protein folding [GO:0006457]; protein import into mitochondrial intermembrane space [GO:0045041]
P43570	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; vesicle-mediated transport [GO:0016192]
P43587	reviewed	cellular ion homeostasis [GO:0006873]; glycogen metabolic process [GO:0005977]; mitotic spindle assembly checkpoint [GO:0007094]; negative regulation of phosphoprotein phosphatase activity [GO:0032515]; negative regulation of protein dephosphorylation [GO:0035308]; positive regulation of phosphoprotein phosphatase activity [GO:0032516]; regulation of protein localization to nucleus [GO:1900180]
P38202	reviewed	
Q08746	reviewed	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; ribosomal large subunit biogenesis [GO:0042273]; ribosomal large subunit export from nucleus [GO:0000055]
Q12176	reviewed	ribosomal large subunit assembly [GO:0000027]; ribosomal large subunit biogenesis [GO:0042273]
P36051	reviewed	ATP transport [GO:0015867]; cell wall organization [GO:0071555]; GPI anchor biosynthetic process [GO:0006506]
P38333	reviewed	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; poly(A)+ mRNA export from nucleus [GO:0016973]; rRNA processing [GO:0006364]
P36059	reviewed	nicotinamide nucleotide metabolic process [GO:0046496]
P40367	reviewed	GPI anchor biosynthetic process [GO:0006506]
Q06551	reviewed	peptidyl-L-cysteine S-palmitoylation [GO:0018230]; protein palmitoylation [GO:0018345]; protein targeting to membrane [GO:0006612]
P36064	reviewed	mitochondrial respiratory chain complex IV assembly [GO:0033617]
P49090	reviewed	asparagine biosynthetic process [GO:0006529]; glutamine metabolic process [GO:0006541]; L-asparagine biosynthetic process [GO:0070981]
Q04712	reviewed	nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; transcription initiation from RNA polymerase I promoter [GO:0006361]
P36066	reviewed	protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]
P53242	reviewed	negative regulation of gluconeogenesis [GO:0045721]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process in the vacuole [GO:0007039]; protein targeting to vacuole [GO:0006623]
Q04511	reviewed	cellular response to DNA damage stimulus [GO:0006974]; cellular response to methylmercury [GO:0071406]; protein ubiquitination [GO:0016567]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]
Q07987	reviewed	fungal-type cell wall organization [GO:0031505]
P36069	reviewed	
P36074	reviewed	
Q02457	reviewed	cell cycle [GO:0007049]; negative regulation of chromatin silencing [GO:0031936]; negative regulation of telomere maintenance via telomerase [GO:0032211]; snoRNA transcription by RNA polymerase II [GO:0001015]; telomere maintenance via telomere lengthening [GO:0010833]
P53909	reviewed	adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]; purine-containing compound salvage [GO:0043101]; purine ribonucleoside monophosphate biosynthetic process [GO:0009168]
P36080	reviewed	ribosomal large subunit biogenesis [GO:0042273]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]
P41698	reviewed	cellular bud site selection [GO:0000282]; pseudohyphal growth [GO:0007124]
P36082	reviewed	cellular response to DNA damage stimulus [GO:0006974]
P38719	reviewed	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; rRNA methylation [GO:0031167]
Q02521	reviewed	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of ATPase activity [GO:0032781]
P39682	reviewed	mRNA 5'-splice site recognition [GO:0000395]
Q06488	reviewed	ATP-dependent chromatin remodeling [GO:0043044]; chromosome segregation [GO:0007059]; double-strand break repair via homologous recombination [GO:0000724]; double-strand break repair via nonhomologous end joining [GO:0006303]; nucleosome disassembly [GO:0006337]; plasmid maintenance [GO:0006276]; regulation of sporulation resulting in formation of a cellular spore [GO:0042173]; sister chromatid cohesion [GO:0007062]; sporulation resulting in formation of a cellular spore [GO:0030435]; transcription elongation from RNA polymerase II promoter [GO:0006368]; UV-damage excision repair [GO:0070914]
P36087	reviewed	
P36090	reviewed	
Q03029	reviewed	meiotic cell cycle [GO:0051321]; spore membrane bending pathway [GO:0070583]
P36091	reviewed	budding cell bud growth [GO:0007117]; carbohydrate catabolic process [GO:0016052]; cell wall organization [GO:0071555]; filamentous growth [GO:0030447]; fungal-type cell wall biogenesis [GO:0009272]
P36092	reviewed	
P36095	reviewed	ATP export [GO:1904669]; endosome transport via multivesicular body sorting pathway [GO:0032509]; intralumenal vesicle formation [GO:0070676]; late endosome to vacuole transport [GO:0045324]; protein transport [GO:0015031]; septum digestion after cytokinesis [GO:0000920]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]
P36096	reviewed	protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]
P36097	reviewed	chromatin organization [GO:0006325]
P47168	reviewed	cellular response to DNA damage stimulus [GO:0006974]; cellular response to heat [GO:0034605]; cellular response to nutrient levels [GO:0031669]; cellular response to salt stress [GO:0071472]; chromatin organization [GO:0006325]
P36145	reviewed	transcription by RNA polymerase II [GO:0006366]; transcription initiation from RNA polymerase II promoter [GO:0006367]
P38306	reviewed	
P38331	reviewed	deoxyribonucleoside monophosphate catabolic process [GO:0009159]; dUMP biosynthetic process [GO:0006226]; pyrimidine deoxyribonucleotide salvage [GO:0010139]
P38341	reviewed	cellular protein-containing complex assembly [GO:0034622]; cristae formation [GO:0042407]
P39973	reviewed	
P39977	reviewed	
P39983	reviewed	
P40030	reviewed	demethylation [GO:0070988]; ergosterol biosynthetic process [GO:0006696]
P40057	reviewed	
P40060	reviewed	telomere maintenance via recombination [GO:0000722]
P40063	reviewed	negative regulation of transposition, RNA-mediated [GO:0010526]; transposition [GO:0032196]
P53058	reviewed	
P87280	reviewed	
Q12307	reviewed	
P36112	reviewed	cristae formation [GO:0042407]; protein import into mitochondrial intermembrane space [GO:0045041]
P41057	reviewed	cytoplasmic translation [GO:0002181]
P36113	reviewed	histone catabolic process [GO:0036205]; histone ubiquitination [GO:0016574]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]
P38806	reviewed	covalent chromatin modification [GO:0016569]; DNA repair [GO:0006281]; histone acetylation [GO:0016573]; meiotic cell cycle [GO:0051321]
P36117	reviewed	endocytosis [GO:0006897]; positive regulation of ubiquitin-dependent endocytosis [GO:2000397]; regulation of intracellular transport [GO:0032386]; ubiquitin-dependent endocytosis [GO:0070086]
Q08649	reviewed	chromatin silencing at rDNA [GO:0000183]; DNA repair [GO:0006281]; DNA-templated transcription, elongation [GO:0006354]; histone acetylation [GO:0016573]; histone displacement [GO:0001207]; negative regulation of transcription, DNA-templated [GO:0045892]; peptidyl-lysine acetylation [GO:0018394]; positive regulation of macroautophagy [GO:0016239]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; regulation of cell cycle [GO:0051726]; regulation of transcription by RNA polymerase II [GO:0006357]
P47102	reviewed	actin cytoskeleton organization [GO:0030036]; ER to Golgi vesicle-mediated transport [GO:0006888]; intra-Golgi vesicle-mediated transport [GO:0006891]; macroautophagy [GO:0016236]; regulation of ARF protein signal transduction [GO:0032012]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]
P53327	reviewed	cytoplasmic translation [GO:0002181]; defense response to virus [GO:0051607]; regulation of translation [GO:0006417]
P36120	reviewed	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]
P36122	reviewed	cellular bud site selection [GO:0000282]; fungal-type cell wall chitin biosynthetic process [GO:0034221]; Golgi to plasma membrane transport [GO:0006893]; protein transport [GO:0015031]
P36124	reviewed	histone deacetylation [GO:0016575]; meiotic cell cycle [GO:0051321]; negative regulation of meiotic nuclear division [GO:0045835]; regulation of transcription, DNA-templated [GO:0006355]
P38884	reviewed	
P39678	reviewed	positive regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0071931]
P40562	reviewed	DNA replication, Okazaki fragment processing [GO:0033567]; donor selection [GO:0007535]; interstrand cross-link repair [GO:0036297]; negative regulation of strand invasion [GO:0060543]; recombinational repair [GO:0000725]
P36127	reviewed	
P36129	reviewed	
P36131	reviewed	attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of microtubule polymerization [GO:0031116]
P38283	reviewed	chromosome segregation [GO:0007059]; protein phosphorylation [GO:0006468]; regulation of cytokinesis [GO:0032465]
P53267	reviewed	attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; mitotic sister chromatid biorientation [GO:1990758]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of microtubule polymerization [GO:0031116]
P36132	reviewed	chromosome organization [GO:0051276]; positive regulation of transcription by RNA polymerase II [GO:0045944]; telomere maintenance [GO:0000723]; telomere maintenance via recombination [GO:0000722]; tRNA modification [GO:0006400]; tRNA threonylcarbamoyladenosine metabolic process [GO:0070525]; tRNA threonylcarbamoyladenosine modification [GO:0002949]
P36133	reviewed	
P36136	reviewed	carbohydrate metabolic process [GO:0005975]; ribose phosphate biosynthetic process [GO:0046390]; ribosome biogenesis [GO:0042254]
