Entry	Status	Gene ontology (biological process)
Q689A0		
Q93380	reviewed	potassium ion transport [GO:0006813]; regulation of muscle contraction [GO:0006937]; regulation of potassium ion transport [GO:0043266]
Q9N402	unreviewed	
Q9N4G8	unreviewed	
Q9XV56	unreviewed	
Q9XW17	unreviewed	
Q9XWD5	unreviewed	
P37165	reviewed	modification-dependent protein catabolic process [GO:0019941]; protein ubiquitination [GO:0016567]; translation [GO:0006412]
Q9NEY7	unreviewed	
P90848	unreviewed	cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]
Q09510	reviewed	embryonic body morphogenesis [GO:0010172]; establishment of cell polarity [GO:0030010]; meiosis I cytokinesis [GO:0007110]; mitotic cytokinesis [GO:0000281]; nematode larval development [GO:0002119]; protein localization [GO:0008104]
Q20774	unreviewed	chaperone cofactor-dependent protein refolding [GO:0051085]
Q21067	reviewed	
Q21088	unreviewed	
Q21462	unreviewed	
Q21734	reviewed	intracellular signal transduction [GO:0035556]
Q21829	unreviewed	cellular response to gamma radiation [GO:0071480]; cellular response to X-ray [GO:0071481]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; double-strand break repair via nonhomologous end joining [GO:0006303]; telomere maintenance [GO:0000723]
Q22836	reviewed	embryo development ending in birth or egg hatching [GO:0009792]; germ cell development [GO:0007281]; locomotion [GO:0040011]; molting cycle [GO:0042303]; mRNA splicing, via spliceosome [GO:0000398]; nematode larval development [GO:0002119]; oviposition [GO:0018991]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of gene expression [GO:0010468]; uterus development [GO:0060065]; vulval development [GO:0040025]
Q9BIB3	reviewed	protein demethylation [GO:0006482]
Q9XUF2	unreviewed	
Q19587	unreviewed	
Q22573	unreviewed	peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]
Q20389	unreviewed	transcription, DNA-templated [GO:0006351]
Q23449	reviewed	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
Q9N4S0	unreviewed	glutathione metabolic process [GO:0006749]; L-phenylalanine catabolic process [GO:0006559]
Q9XTT9	unreviewed	modulation of chemical synaptic transmission [GO:0050804]; positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; protein catabolic process [GO:0030163]
Q8MQ52	unreviewed	regulation of translational initiation [GO:0006446]
Q9TZ70	unreviewed	determination of adult lifespan [GO:0008340]; negative regulation of gene expression [GO:0010629]; regulation of transcription by RNA polymerase II [GO:0006357]
P41847	reviewed	iron-sulfur cluster assembly [GO:0016226]
P41883	reviewed	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein deubiquitination [GO:0016579]
P41884	reviewed	
P91004	unreviewed	
P41937	reviewed	microtubule-based process [GO:0007017]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]
P42170	reviewed	deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]; embryo development ending in birth or egg hatching [GO:0009792]
Q21827	reviewed	mRNA processing [GO:0006397]
P43508	reviewed	cellular response to gamma radiation [GO:0071480]; cellular response to UV [GO:0034644]; proteolysis involved in cellular protein catabolic process [GO:0051603]
P43510	reviewed	proteolysis involved in cellular protein catabolic process [GO:0051603]
P45895	reviewed	
Q18017	unreviewed	
Q95Y15	unreviewed	embryo development ending in birth or egg hatching [GO:0009792]; nucleus organization [GO:0006997]; protein import into nucleus [GO:0006606]; protein localization to nuclear inner membrane [GO:0036228]; transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000972]
Q9U2S4	unreviewed	intracellular protein transport [GO:0006886]; negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process [GO:1902647]; positive regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process [GO:1902648]; positive regulation of endosome to plasma membrane protein transport [GO:1905751]; vesicle-mediated transport [GO:0016192]
P91179	unreviewed	
Q09347	reviewed	
Q09348	reviewed	
Q18164	reviewed	beta-alanine biosynthetic process [GO:0019483]; thymidine catabolic process [GO:0006214]; thymine catabolic process [GO:0006210]; uracil catabolic process [GO:0006212]
Q18183		
Q18859	unreviewed	chemotaxis [GO:0006935]; intraciliary retrograde transport [GO:0035721]; intraciliary transport [GO:0042073]; non-motile cilium assembly [GO:1905515]; protein localization to cilium [GO:0061512]
Q23150	unreviewed	
Q23221	reviewed	acetylcholine secretion, neurotransmission [GO:0014055]; collagen and cuticulin-based cuticle development [GO:0040002]; defecation [GO:0030421]; endocytic recycling [GO:0032456]; locomotion [GO:0040011]; multicellular organism growth [GO:0035264]; muscle contraction [GO:0006936]; oviposition [GO:0018991]; pharyngeal pumping [GO:0043050]; protein localization [GO:0008104]; regulation of innate immune response [GO:0045088]; serotonin secretion [GO:0001820]; unsaturated fatty acid biosynthetic process [GO:0006636]
Q8MXT6	unreviewed	
Q9N3W2	unreviewed	
Q09597	unreviewed	medium-term memory [GO:0072375]; regulation of translation [GO:0006417]; short-term memory [GO:0007614]
Q965Z4	unreviewed	
P45968	reviewed	negative regulation of gene expression [GO:0010629]
Q9BKR7	unreviewed	
Q10579	reviewed	
P46548	reviewed	N-terminal peptidyl-glycine N-myristoylation [GO:0018008]
Q17328	reviewed	chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]
P46580	reviewed	histone arginine methylation [GO:0034969]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; locomotory behavior [GO:0007626]; negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]; negative regulation of transcription, DNA-templated [GO:0045892]; peptidyl-arginine methylation, to symmetrical-dimethyl arginine [GO:0019918]; peptidyl-arginine N-methylation [GO:0035246]; response to odorant [GO:1990834]
P49197	reviewed	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000461]; translation [GO:0006412]
Q9U2M7	reviewed	ADP biosynthetic process [GO:0006172]; AMP biosynthetic process [GO:0006167]; apoptotic process [GO:0006915]; ATP biosynthetic process [GO:0006754]; diadenosine tetraphosphate catabolic process [GO:0015967]; ribose phosphate metabolic process [GO:0019693]
P91131	unreviewed	
Q23130	unreviewed	positive regulation of GTPase activity [GO:0043547]; signal transduction [GO:0007165]
Q95XR0	unreviewed	formation of translation preinitiation complex [GO:0001731]
Q95Y99	unreviewed	peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]
Q966C7	unreviewed	carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
Q9TZH8	unreviewed	
Q9XW20	unreviewed	
Q17757	unreviewed	carbohydrate transport [GO:0008643]
Q9XVT1	unreviewed	rRNA processing [GO:0006364]; tRNA 5'-leader removal [GO:0001682]
Q22378	unreviewed	chitin metabolic process [GO:0006030]
Q27475	unreviewed	
Q9U357	reviewed	cell fate commitment [GO:0045165]; embryo development ending in birth or egg hatching [GO:0009792]; embryonic morphogenesis [GO:0048598]; germ cell development [GO:0007281]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; pharynx development [GO:0060465]
Q9XTV9	unreviewed	
P46975	reviewed	post-translational protein modification [GO:0043687]; protein N-linked glycosylation via asparagine [GO:0018279]
Q19374	reviewed	
Q21353	reviewed	
Q95ZV7	reviewed	cell differentiation [GO:0030154]; interneuron axon guidance [GO:0097376]; motor neuron axon guidance [GO:0008045]; negative regulation of apoptotic process [GO:0043066]; negative regulation of signal transduction [GO:0009968]; positive regulation of axon regeneration [GO:0048680]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]
Q20780	unreviewed	
Q23493	unreviewed	phosphatidylinositol phosphorylation [GO:0046854]
Q8I4K2	unreviewed	lactate catabolic process [GO:1903457]
Q9U1X8	unreviewed	tRNA processing [GO:0008033]
P48150	reviewed	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]
P49029	reviewed	multicellular organism development [GO:0007275]; oogenesis [GO:0048477]; RNA splicing [GO:0008380]
Q19279	unreviewed	
Q65ZJ7	unreviewed	cell redox homeostasis [GO:0045454]
P49808	reviewed	negative regulation of signal transduction [GO:0009968]
P49958	reviewed	peptidyl-diphthamide biosynthetic process from peptidyl-histidine [GO:0017183]
Q09454	reviewed	peptidyl-diphthamide biosynthetic process from peptidyl-histidine [GO:0017183]
P50093	reviewed	defecation [GO:0030421]; embryo development ending in birth or egg hatching [GO:0009792]; gonad development [GO:0008406]; mitochondrion morphogenesis [GO:0070584]; oogenesis [GO:0048477]; positive regulation of multicellular organism growth [GO:0040018]; regulation of oxidative phosphorylation [GO:0002082]; regulation of pharyngeal pumping [GO:0043051]; response to oxidative stress [GO:0006979]; spermatogenesis [GO:0007283]
P50140	reviewed	'de novo' protein folding [GO:0006458]; apoptotic mitochondrial changes [GO:0008637]; embryo development ending in birth or egg hatching [GO:0009792]; mitochondrial unfolded protein response [GO:0034514]; mitochondrion organization [GO:0007005]; nematode larval development [GO:0002119]; protein import into mitochondrial intermembrane space [GO:0045041]; protein refolding [GO:0042026]
P50437	reviewed	
Q19910	reviewed	
Q20178	unreviewed	
P52010	reviewed	chaperone-mediated protein folding [GO:0061077]; negative regulation of transcription by RNA polymerase II [GO:0000122]; protein-containing complex assembly [GO:0065003]; protein refolding [GO:0042026]
Q9NAP8	unreviewed	negative regulation of canonical Wnt signaling pathway [GO:0090090]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; Wnt signaling pathway [GO:0016055]
P52011	reviewed	protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]
P52013	reviewed	protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]
Q11073	reviewed	transmembrane transport [GO:0055085]
P52015	reviewed	protein folding [GO:0006457]
P91443	reviewed	signal transduction [GO:0007165]
Q19899	unreviewed	
Q23090	unreviewed	
P52554	reviewed	chaperone-mediated protein complex assembly [GO:0051131]; protein folding [GO:0006457]
Q18124	unreviewed	
Q20058	unreviewed	proteasome assembly [GO:0043248]
P52819	reviewed	translation [GO:0006412]
P52821	reviewed	
Q10580	reviewed	mRNA 5'-splice site recognition [GO:0000395]
Q86NE4	unreviewed	
Q18547	unreviewed	DNA-dependent DNA replication [GO:0006261]
Q21374	unreviewed	
Q18034	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]
Q20382	unreviewed	
Q7JNM3	unreviewed	DNA-templated transcription, initiation [GO:0006352]; nematode larval development [GO:0002119]; neuron fate specification [GO:0048665]
P54216	reviewed	glycolytic process [GO:0006096]
Q20974	unreviewed	
P54406	reviewed	asymmetric neuroblast division [GO:0055059]; cell adhesion involved in heart morphogenesis [GO:0061343]; convergent extension involved in gastrulation [GO:0060027]; dorsal closure [GO:0007391]; embryonic heart tube development [GO:0035050]; establishment or maintenance of cytoskeleton polarity involved in gastrulation [GO:0003380]; G protein-coupled receptor signaling pathway [GO:0007186]; heart process [GO:0003015]; mesectoderm development [GO:0048383]; proboscis extension reflex [GO:0007637]; regulation of gastrulation [GO:0010470]; regulation of myosin II filament organization [GO:0043519]; sensory perception of taste [GO:0050909]
Q17425	unreviewed	
Q22557	reviewed	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]
Q22560	reviewed	NLS-bearing protein import into nucleus [GO:0006607]; protein import into nucleus [GO:0006606]
Q94230	unreviewed	germ cell development [GO:0007281]; regulation of locomotion [GO:0040012]
P54815	reviewed	
Q19724	reviewed	mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; response to drug [GO:0042493]
Q21083	unreviewed	ribosome biogenesis [GO:0042254]; translation [GO:0006412]
Q23615	unreviewed	
Q9XU63	reviewed	
Q9XV58	unreviewed	
P55155	reviewed	
P55216	reviewed	'de novo' L-methionine biosynthetic process [GO:0071266]; cysteine biosynthetic process via cystathionine [GO:0019343]; transsulfuration [GO:0019346]
Q19014	unreviewed	
P90740	reviewed	DNA repair [GO:0006281]; interstrand cross-link repair [GO:0036297]
Q17987	unreviewed	
Q18994	unreviewed	
Q20952	reviewed	actin filament bundle assembly [GO:0051017]; barbed-end actin filament capping [GO:0051016]
Q9GZG5	unreviewed	double-strand break repair via break-induced replication [GO:0000727]; intra-S DNA damage checkpoint [GO:0031573]; resolution of meiotic recombination intermediates [GO:0000712]
Q9N4P2	unreviewed	cell redox homeostasis [GO:0045454]
Q9NF71	unreviewed	
P55954	reviewed	mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]
P56174	reviewed	cellular response to salt [GO:1902075]; chemosensory behavior [GO:0007635]; dauer larval development [GO:0040024]; insulin receptor signaling pathway [GO:0008286]; negative regulation of dauer entry [GO:1905910]; olfactory learning [GO:0008355]; regulation of synaptic growth at neuromuscular junction [GO:0008582]
Q95QY7	reviewed	
Q9NA30	unreviewed	autophagosome assembly [GO:0000045]; protein delipidation [GO:0051697]; protein transport [GO:0015031]
P90731	unreviewed	acetyl-CoA biosynthetic process [GO:0006085]; citrate metabolic process [GO:0006101]; fatty acid biosynthetic process [GO:0006633]
Q9NET4	unreviewed	triglyceride catabolic process [GO:0019433]
P90781	unreviewed	defense response to Gram-negative bacterium [GO:0050829]; innate immune response [GO:0045087]
Q95XA9	unreviewed	associative learning [GO:0008306]; chemosensory behavior [GO:0007635]; long-term memory [GO:0007616]; negative regulation of MAPK cascade [GO:0043409]; short-term memory [GO:0007614]; signal transduction [GO:0007165]
Q10663	reviewed	determination of adult lifespan [GO:0008340]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]
P90794	reviewed	determination of adult lifespan [GO:0008340]; negative regulation of cellular response to manganese ion [GO:1905803]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of neuron death [GO:1901216]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of cellular response to stress [GO:0080135]
P90820	unreviewed	defense response to Gram-positive bacterium [GO:0050830]; response to oxidative stress [GO:0006979]
Q19441	unreviewed	
P90823	unreviewed	
P90824	unreviewed	
P90825	unreviewed	
P90835	reviewed	regulation of lipid storage [GO:0010883]; regulation of peptide transport [GO:0090087]
P90867	unreviewed	
Q18337	unreviewed	
P90879	unreviewed	
Q09996	reviewed	leucyl-tRNA aminoacylation [GO:0006429]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of protein phosphorylation [GO:0001934]; translation [GO:0006412]
P90917	reviewed	cell fate specification [GO:0001708]; chromatin organization [GO:0006325]; nematode male tail tip morphogenesis [GO:0045138]
P90921	reviewed	ATP hydrolysis coupled cation transmembrane transport [GO:0099132]; ATP synthesis coupled proton transport [GO:0015986]
Q22810	unreviewed	
P90953	reviewed	cell differentiation [GO:0030154]; nervous system development [GO:0007399]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]
Q8WQD9	unreviewed	
Q9U1V0	unreviewed	
Q21562	unreviewed	
Q304D5	unreviewed	cell redox homeostasis [GO:0045454]
Q9N3V9	unreviewed	
Q9N4K2	unreviewed	cysteine biosynthetic process from serine [GO:0006535]
Q9NAB0	unreviewed	
Q22640	reviewed	cell cycle [GO:0007049]; positive regulation of Notch signaling pathway [GO:0045747]; pyrimidine nucleotide biosynthetic process [GO:0006221]
Q8I4N3	reviewed	mRNA transport [GO:0051028]; nuclear pore organization [GO:0006999]; protein transport [GO:0015031]
Q8MXI4	reviewed	cellular response to organic substance [GO:0071310]; intracellular signal transduction [GO:0035556]; regulation of gene expression [GO:0010468]; response to osmotic stress [GO:0006970]
U4PBW7	unreviewed	
P91017	unreviewed	
P91027	unreviewed	
P91047	unreviewed	
P91055	unreviewed	
P91057	unreviewed	
P91082	unreviewed	cell morphogenesis [GO:0000902]; embryo development ending in birth or egg hatching [GO:0009792]; nematode larval development [GO:0002119]; oviposition [GO:0018991]; vulval development [GO:0040025]
P91104	unreviewed	
P91129	unreviewed	mitotic cytokinesis [GO:0000281]; molting cycle, collagen and cuticulin-based cuticle [GO:0018996]; nematode male tail tip morphogenesis [GO:0045138]
P91151	unreviewed	intra-Golgi vesicle-mediated transport [GO:0006891]
P91154	unreviewed	ribosomal large subunit biogenesis [GO:0042273]; ribosome assembly [GO:0042255]
P91155	unreviewed	cell division [GO:0051301]; DNA replication initiation [GO:0006270]; mitotic cell cycle [GO:0000278]; mitotic DNA replication checkpoint [GO:0033314]
P91175	unreviewed	generation of catalytic spliceosome for first transesterification step [GO:0000349]; mRNA splicing, via spliceosome [GO:0000398]
Q20716	unreviewed	generation of catalytic spliceosome for second transesterification step [GO:0000350]; mRNA 3'-splice site recognition [GO:0000389]
Q9U2S6	unreviewed	apoptotic DNA fragmentation [GO:0006309]; apoptotic process [GO:0006915]; protein folding [GO:0006457]
Q17830	unreviewed	
P91205	unreviewed	
P91209	reviewed	
P91216	unreviewed	
Q17688	reviewed	cell redox homeostasis [GO:0045454]
P91230	unreviewed	
P91237	unreviewed	
P91245	unreviewed	
Q10032	reviewed	
Q965H3	reviewed	anterior/posterior pattern specification [GO:0009952]; axon guidance [GO:0007411]; chromatin organization [GO:0006325]; multicellular organism development [GO:0007275]; negative regulation of cytoplasmic mRNA processing body assembly [GO:0010607]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of transcription, DNA-templated [GO:0045892]; nematode larval development [GO:0002119]; neuron fate specification [GO:0048665]; regulation of cell fate specification [GO:0042659]; regulation of cell migration [GO:0030334]; regulation of development, heterochronic [GO:0040034]; regulation of gene expression, epigenetic [GO:0040029]
P91253	reviewed	innate immune response [GO:0045087]
Q21793	unreviewed	
Q93339	unreviewed	mRNA splicing, via spliceosome [GO:0000398]
Q95QZ9	reviewed	embryo development ending in birth or egg hatching [GO:0009792]; ER-associated misfolded protein catabolic process [GO:0071712]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q9U299	reviewed	DNA catabolic process, exonucleolytic [GO:0000738]; DNA-templated transcription, termination [GO:0006353]; miRNA catabolic process [GO:0010587]; mRNA processing [GO:0006397]; multicellular organism development [GO:0007275]; negative regulation of gene silencing by miRNA [GO:0060965]; regulation of development, heterochronic [GO:0040034]; regulation of vulval development [GO:0040028]
Q9U297	reviewed	histone demethylation [GO:0016577]; histone H3-K36 demethylation [GO:0070544]; histone H3-K9 demethylation [GO:0033169]; negative regulation of transcription, DNA-templated [GO:0045892]
Q9XWZ9	unreviewed	
Q93561	reviewed	endocytosis [GO:0006897]; protein transport [GO:0015031]; response to misfolded protein [GO:0051788]
P91302	reviewed	cellular protein modification process [GO:0006464]; mitochondrial unfolded protein response [GO:0034514]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of gene expression [GO:0010628]
P91303	reviewed	ATP biosynthetic process [GO:0006754]; positive regulation of programmed cell death [GO:0043068]; programmed cell death [GO:0012501]; proton transmembrane transport [GO:1902600]
Q23661	unreviewed	
Q09407	reviewed	L-methionine salvage from methylthioadenosine [GO:0019509]; methionine metabolic process [GO:0006555]
Q19833	unreviewed	
Q9NLD1	unreviewed	
Q17459	reviewed	
P91408	reviewed	
Q21130	unreviewed	
Q21351	unreviewed	
Q23050	unreviewed	
Q8WQC6	unreviewed	
Q9N3X2	reviewed	translation [GO:0006412]
Q9U1Q2	unreviewed	gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glycolytic process [GO:0006096]
Q9U2A8	reviewed	translation [GO:0006412]
P91437	unreviewed	histone deacetylation [GO:0016575]; negative regulation of transcription by RNA polymerase II [GO:0000122]
Q8I4F7	unreviewed	
Q9BKT9	unreviewed	embryo development ending in birth or egg hatching [GO:0009792]; establishment of mitotic spindle orientation [GO:0000132]; mitotic chromosome centromere condensation [GO:1990893]; nuclear pore complex assembly [GO:0051292]; nucleus organization [GO:0006997]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein import into nucleus [GO:0006606]; regulation of mitotic cell cycle, embryonic [GO:0009794]; regulation of mitotic chromosome condensation [GO:1903379]
Q9U240	unreviewed	positive regulation of GTPase activity [GO:0043547]; protein import into nucleus [GO:0006606]
P91470	unreviewed	glycoprotein catabolic process [GO:0006516]; protein deglycosylation [GO:0006517]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]
Q11183	reviewed	cell redox homeostasis [GO:0045454]; microtubule cytoskeleton organization [GO:0000226]
P91487	unreviewed	determination of adult lifespan [GO:0008340]
Q95XI9	unreviewed	ATP biosynthetic process [GO:0006754]; ATP synthesis coupled proton transport [GO:0015986]
Q9N4I1	unreviewed	
Q19220	unreviewed	
Q19981	reviewed	
Q21465	unreviewed	
Q23628	reviewed	body morphogenesis [GO:0010171]; negative regulation of multicellular organism growth [GO:0040015]
P91529	reviewed	transcription by RNA polymerase III [GO:0006383]
P91542	unreviewed	
Q22820	unreviewed	
Q23522	unreviewed	
Q23560	unreviewed	
Q93535	unreviewed	
P91573	reviewed	cell-cell signaling [GO:0007267]; intein-mediated protein splicing [GO:0016539]; multicellular organism development [GO:0007275]
P91835	unreviewed	
Q23174	unreviewed	
Q95QD9	unreviewed	
Q9XUP8	unreviewed	
Q20049	unreviewed	tricarboxylic acid cycle [GO:0006099]
Q20282	unreviewed	
P91918	reviewed	mRNA splicing, via spliceosome [GO:0000398]
P91983	unreviewed	transcription, DNA-templated [GO:0006351]
Q966L2	unreviewed	glutathione biosynthetic process [GO:0006750]; positive regulation of glutamate-cysteine ligase activity [GO:0035229]
Q18317	reviewed	negative regulation of cytoplasmic translation [GO:2000766]
Q20488	unreviewed	
Q93341	reviewed	dihydrofolate metabolic process [GO:0046452]; folic acid metabolic process [GO:0046655]; glycine biosynthetic process [GO:0006545]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]
Q22183	unreviewed	
Q9XVJ5	unreviewed	
Q02334	reviewed	carbohydrate transport [GO:0008643]
Q09315	reviewed	nucleotide metabolic process [GO:0009117]
Q02335	reviewed	
Q23457	reviewed	anterior/posterior axis specification, embryo [GO:0008595]; cell division [GO:0051301]; negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage [GO:1902230]; positive regulation of metaphase/anaphase transition of meiotic cell cycle [GO:1902104]; protein neddylation [GO:0045116]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; sister chromosome movement towards spindle pole involved in meiotic sister chromatid segregation [GO:0051759]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q17440	reviewed	tRNA wobble position uridine thiolation [GO:0002143]
Q18817	unreviewed	chemosensory behavior [GO:0007635]; microtubule-based process [GO:0007017]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]; oviposition [GO:0018991]
Q22554	unreviewed	actin filament polymerization [GO:0030041]
Q03570	reviewed	intracellular steroid hormone receptor signaling pathway [GO:0030518]; regulation of transcription by RNA polymerase II [GO:0006357]
Q09596	reviewed	innate immune response [GO:0045087]
Q03571	reviewed	cell differentiation [GO:0030154]; meiotic cell cycle [GO:0051321]; multicellular organism development [GO:0007275]; negative regulation of cytoplasmic translation [GO:2000766]; regulation of translation [GO:0006417]; spermatogenesis [GO:0007283]
Q03573	reviewed	
Q20329	unreviewed	
Q23179	unreviewed	
Q22922	unreviewed	cytidine deamination [GO:0009972]; deoxycytidine catabolic process [GO:0006217]; RNA metabolic process [GO:0016070]; RNA modification [GO:0009451]; uridine biosynthetic process [GO:0046109]
Q03755	reviewed	
Q20585	reviewed	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
Q95Y72	reviewed	embryo development ending in birth or egg hatching [GO:0009792]; epithelium development [GO:0060429]; intestinal absorption [GO:0050892]; mRNA export from nucleus [GO:0006406]; nematode larval development [GO:0002119]; oogenesis [GO:0048477]; positive regulation of growth [GO:0045927]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of protein ubiquitination [GO:0031398]; proteasome assembly [GO:0043248]; vulval development [GO:0040025]
Q07085	reviewed	
Q65ZG8	reviewed	cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]; negative regulation of dauer larval development [GO:0061067]; negative regulation of pri-miRNA transcription by RNA polymerase II [GO:1902894]; regulation of development, heterochronic [GO:0040034]
Q9U3D4	reviewed	ceramide biosynthetic process [GO:0046513]; sphingolipid biosynthetic process [GO:0030148]; sphingomyelin biosynthetic process [GO:0006686]
Q09214	reviewed	
Q09218	reviewed	
Q9XWN2	unreviewed	establishment of epithelial cell polarity [GO:0090162]; non-motile cilium assembly [GO:1905515]
Q09232	reviewed	innate immune response [GO:0045087]; ovulation [GO:0030728]; sexual reproduction [GO:0019953]; store-operated calcium entry [GO:0002115]
Q09236	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi localization [GO:0051645]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]
Q5WRT9	unreviewed	mitotic spindle assembly checkpoint [GO:0007094]
Q93573	reviewed	
Q965K5	unreviewed	
Q9N5Y2	reviewed	very long-chain fatty acid biosynthetic process [GO:0042761]
Q9NA98	unreviewed	
Q09249	reviewed	germ cell development [GO:0007281]; RNA interference [GO:0016246]
Q09250	reviewed	
Q09252	reviewed	inductive cell migration [GO:0040039]; nematode larval development [GO:0002119]
Q09268	reviewed	
Q09278	reviewed	
Q19626	reviewed	ATP hydrolysis coupled proton transport [GO:0015991]; ATP metabolic process [GO:0046034]; cell-cell adhesion [GO:0098609]; cell death [GO:0008219]; energy coupled proton transmembrane transport, against electrochemical gradient [GO:0015988]; positive regulation of programmed cell death [GO:0043068]; proton transmembrane transport [GO:1902600]; regulation of intracellular pH [GO:0051453]; regulation of syncytium formation by plasma membrane fusion [GO:0060142]; response to hypoxia [GO:0001666]
Q09279	reviewed	
Q9N2V3	unreviewed	
Q09444	reviewed	negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q22857	unreviewed	
Q966M4	unreviewed	DNA damage checkpoint [GO:0000077]; germ-line stem cell division [GO:0042078]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; negative regulation of phosphatase activity [GO:0010923]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cell proliferation [GO:0008284]; positive regulation of meiotic cell cycle [GO:0051446]; positive regulation of mitotic cell cycle [GO:0045931]
Q09292	reviewed	
Q17973	unreviewed	
Q09296	reviewed	oviposition [GO:0018991]; protein deglutamylation [GO:0035608]; proteolysis [GO:0006508]
Q09306	reviewed	chemotaxis [GO:0006935]; lipid metabolic process [GO:0006629]; protein localization to cilium [GO:0061512]; receptor localization to non-motile cilium [GO:0097500]
Q09314	reviewed	anterior/posterior axis specification, embryo [GO:0008595]; mitotic cytokinesis [GO:0000281]
Q9XX25	unreviewed	
Q9NA77	unreviewed	
Q09364	reviewed	innate immune response [GO:0045087]
Q9XX56	unreviewed	
Q09367	reviewed	neuropeptide signaling pathway [GO:0007218]
Q09377	reviewed	positive regulation of gene expression [GO:0010628]; protein localization to nucleus [GO:0034504]; protein stabilization [GO:0050821]; regulation of translation [GO:0006417]; vulval development [GO:0040025]
Q09415	reviewed	
