Entry	Status	Gene ontology (molecular function)
P90794	reviewed	transcription factor binding [GO:0008134]
P90820	unreviewed	heme binding [GO:0020037]; peroxidase activity [GO:0004601]
Q19441	unreviewed	
P90823	unreviewed	
P90824	unreviewed	
P90825	unreviewed	
P90835	reviewed	
P90867	unreviewed	
Q18337	unreviewed	
P90879	unreviewed	
Q09996	reviewed	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]
P90917	reviewed	
P90921	reviewed	proton transmembrane transporter activity [GO:0015078]
Q22810	unreviewed	DNA binding [GO:0003677]
P90953	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]
Q8WQD9	unreviewed	
Q9U1V0	unreviewed	
Q21562	unreviewed	structural constituent of cuticle [GO:0042302]
Q304D5	unreviewed	
Q9N3V9	unreviewed	carbohydrate binding [GO:0030246]
Q9N4K2	unreviewed	cysteine synthase activity [GO:0004124]; pyridoxal phosphate binding [GO:0030170]
Q9NAB0	unreviewed	transferase activity [GO:0016740]
Q22640	reviewed	identical protein binding [GO:0042802]
Q8I4N3	reviewed	structural constituent of nuclear pore [GO:0017056]
Q8MXI4	reviewed	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
U4PBW7	unreviewed	
P91017	unreviewed	
P91027	unreviewed	
P91047	unreviewed	
P91055	unreviewed	
P91057	unreviewed	
P91082	unreviewed	
P91104	unreviewed	
P91129	unreviewed	transmembrane transporter activity [GO:0022857]
P91151	unreviewed	
P91154	unreviewed	RNA binding [GO:0003723]
P91155	unreviewed	ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]
P91175	unreviewed	
Q20716	unreviewed	
Q9U2S6	unreviewed	cyclosporin A binding [GO:0016018]; nuclease activity [GO:0004518]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; RNA binding [GO:0003723]; unfolded protein binding [GO:0051082]
Q17830	unreviewed	
P91205	unreviewed	
P91209	reviewed	
P91216	unreviewed	
Q17688	reviewed	
P91230	unreviewed	
P91237	unreviewed	
P91245	unreviewed	
Q10032	reviewed	
Q965H3	reviewed	enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; ubiquitin protein ligase binding [GO:0031625]
P91253	reviewed	glutathione transferase activity [GO:0004364]
Q21793	unreviewed	
Q93339	unreviewed	U4 snRNA binding [GO:0030621]; U6 snRNA binding [GO:0017070]
Q95QZ9	reviewed	metal ion binding [GO:0046872]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]
Q9U299	reviewed	5'-3' exonuclease activity [GO:0008409]; 5'-3' exoribonuclease activity [GO:0004534]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]
Q9U297	reviewed	chromatin binding [GO:0003682]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-K36 specific) [GO:0051864]; histone demethylase activity (H3-K9 specific) [GO:0032454]; metal ion binding [GO:0046872]; methylated histone binding [GO:0035064]; proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001078]
Q9XWZ9	unreviewed	DNA binding [GO:0003677]
Q93561	reviewed	
P91302	reviewed	protein tag [GO:0031386]
P91303	reviewed	ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; proton transmembrane transporter activity [GO:0015078]
Q23661	unreviewed	
Q09407	reviewed	acireductone dioxygenase [iron(II)-requiring] activity [GO:0010309]
Q19833	unreviewed	
Q9NLD1	unreviewed	RNA binding [GO:0003723]
Q17459	reviewed	structural constituent of cuticle [GO:0042302]
P91408	reviewed	lyase activity [GO:0016829]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]
Q21130	unreviewed	lipid binding [GO:0008289]
Q21351	unreviewed	mRNA binding [GO:0003729]
Q23050	unreviewed	
Q8WQC6	unreviewed	
Q9N3X2	reviewed	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
Q9U1Q2	unreviewed	glucose-6-phosphate isomerase activity [GO:0004347]; intramolecular transferase activity [GO:0016866]; monosaccharide binding [GO:0048029]
Q9U2A8	reviewed	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]
P91437	unreviewed	DNA binding [GO:0003677]; histone deacetylase binding [GO:0042826]; RNA polymerase II repressing transcription factor binding [GO:0001103]; transcription corepressor activity [GO:0003714]
Q8I4F7	unreviewed	
Q9BKT9	unreviewed	structural constituent of nuclear pore [GO:0017056]
Q9U240	unreviewed	Ran GTPase binding [GO:0008536]
P91470	unreviewed	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity [GO:0000224]
Q11183	reviewed	
P91487	unreviewed	G protein-coupled receptor activity [GO:0004930]
Q95XI9	unreviewed	proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
Q9N4I1	unreviewed	
Q19220	unreviewed	
Q19981	reviewed	
Q21465	unreviewed	
Q23628	reviewed	structural constituent of collagen and cuticulin-based cuticle [GO:0042329]
P91529	reviewed	DNA-directed 5'-3' RNA polymerase activity [GO:0003899]
P91542	unreviewed	
Q22820	unreviewed	kinase activity [GO:0016301]
Q23522	unreviewed	
Q23560	unreviewed	
Q93535	unreviewed	
P91573	reviewed	peptidase activity [GO:0008233]
P91835	unreviewed	sodium channel activity [GO:0005272]
Q23174	unreviewed	
Q95QD9	unreviewed	copper ion transmembrane transporter activity [GO:0005375]
Q9XUP8	unreviewed	
Q20049	unreviewed	isocitrate dehydrogenase (NAD+) activity [GO:0004449]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]
Q20282	unreviewed	structural constituent of cuticle [GO:0042302]
P91918	reviewed	RNA binding [GO:0003723]
P91983	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q966L2	unreviewed	enzyme regulator activity [GO:0030234]; glutamate-cysteine ligase catalytic subunit binding [GO:0035226]
Q18317	reviewed	mRNA 3'-UTR binding [GO:0003730]; ribosome binding [GO:0043022]; translation factor activity, RNA binding [GO:0008135]; translation repressor activity, mRNA regulatory element binding [GO:0000900]
Q20488	unreviewed	
Q93341	reviewed	dihydrofolate reductase activity [GO:0004146]; NADP binding [GO:0050661]
Q22183	unreviewed	structural constituent of cuticle [GO:0042302]
Q9XVJ5	unreviewed	metal ion transmembrane transporter activity [GO:0046873]
Q02334	reviewed	pyrimidine nucleotide-sugar transmembrane transporter activity [GO:0015165]; sialic acid transmembrane transporter activity [GO:0015136]
Q09315	reviewed	5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]
Q02335	reviewed	
Q23457	reviewed	cullin family protein binding [GO:0097602]; NEDD8 transferase activity [GO:0019788]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]
Q17440	reviewed	ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]
Q18817	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]; structural molecule activity [GO:0005198]
Q22554	unreviewed	
Q03570	reviewed	transcription coregulator activity [GO:0003712]
Q09596	reviewed	glutathione transferase activity [GO:0004364]
Q03571	reviewed	mRNA 3'-UTR binding [GO:0003730]; ribosome binding [GO:0043022]; translation factor activity, RNA binding [GO:0008135]; translation repressor activity, mRNA regulatory element binding [GO:0000900]
Q03573	reviewed	
Q20329	unreviewed	
Q23179	unreviewed	
Q22922	unreviewed	cytidine deaminase activity [GO:0004126]; deoxycytidine deaminase activity [GO:0047844]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]
Q03755	reviewed	structural constituent of cuticle [GO:0042302]
Q20585	reviewed	enzyme regulator activity [GO:0030234]
Q95Y72	reviewed	
Q07085	reviewed	carboxylic ester hydrolase activity [GO:0052689]
Q65ZG8	reviewed	RNA polymerase II transcription factor binding [GO:0001085]
Q9U3D4	reviewed	ceramide cholinephosphotransferase activity [GO:0047493]; sphingomyelin synthase activity [GO:0033188]
Q09214	reviewed	catalytic activity [GO:0003824]
Q09218	reviewed	
Q9XWN2	unreviewed	
Q09232	reviewed	store-operated calcium channel activity [GO:0015279]
Q09236	reviewed	
Q5WRT9	unreviewed	structural constituent of nuclear pore [GO:0017056]
Q93573	reviewed	calcium ion binding [GO:0005509]
Q965K5	unreviewed	
Q9N5Y2	reviewed	oxidoreductase activity [GO:0016491]; very-long-chain enoyl-CoA reductase activity [GO:0102758]
Q9NA98	unreviewed	
Q09249	reviewed	nucleic acid binding [GO:0003676]
Q09250	reviewed	
Q09252	reviewed	mRNA binding [GO:0003729]
Q09268	reviewed	metal ion binding [GO:0046872]
Q09278	reviewed	
Q19626	reviewed	ATP binding [GO:0005524]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
Q09279	reviewed	
Q9N2V3	unreviewed	
Q09444	reviewed	thiol-dependent ubiquitin-specific protease activity [GO:0004843]
Q22857	unreviewed	
Q966M4	unreviewed	chromatin binding [GO:0003682]; phosphatase inhibitor activity [GO:0019212]
Q09292	reviewed	GTPase activator activity [GO:0005096]
Q17973	unreviewed	
Q09296	reviewed	metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270]
Q09306	reviewed	phosphatidylinositol binding [GO:0035091]
Q09314	reviewed	
Q9XX25	unreviewed	
Q9NA77	unreviewed	
Q09364	reviewed	
Q9XX56	unreviewed	
Q09367	reviewed	
Q09377	reviewed	
Q09415	reviewed	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q09382	reviewed	
Q20815	unreviewed	
Q21500	unreviewed	
Q23246	reviewed	
Q9XUZ3	unreviewed	
Q09383	reviewed	
Q19936	unreviewed	copper ion transmembrane transporter activity [GO:0005375]
Q09387	unreviewed	
Q9U283	unreviewed	
Q09495	unreviewed	
Q95Q08	unreviewed	DNA binding [GO:0003677]
Q965L8	unreviewed	
Q09397	unreviewed	kinase activity [GO:0016301]
Q09487	unreviewed	mRNA 3'-UTR binding [GO:0003730]
Q09406	reviewed	
Q19895	reviewed	
Q09410	reviewed	
Q22664	unreviewed	
Q09418	reviewed	
Q23079	unreviewed	
Q09440	reviewed	histone deacetylase activity [GO:0004407]; NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]; transcription corepressor activity [GO:0003714]
Q09452	reviewed	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q564Q1	reviewed	UDP-glucose 4-epimerase activity [GO:0003978]; UDP-N-acetylglucosamine 4-epimerase activity [GO:0003974]
Q18616	reviewed	ATP binding [GO:0005524]
Q18042	unreviewed	
Q18945	unreviewed	
Q19059	unreviewed	
Q9U2D8	unreviewed	GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
Q9U2F1	unreviewed	nucleic acid binding [GO:0003676]
Q09496	reviewed	metal ion binding [GO:0046872]; phosphoprotein phosphatase activity [GO:0004721]
Q09500	reviewed	L-amino acid efflux transmembrane transporter activity [GO:0034639]; L-cystine transmembrane transporter activity [GO:0015184]
Q19408	reviewed	
Q21624	reviewed	actin binding [GO:0003779]
Q9BIG2	reviewed	G-protein beta/gamma-subunit complex binding [GO:0031683]; G protein-coupled receptor binding [GO:0001664]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]
Q9N3I5	unreviewed	
Q9XTR0	unreviewed	
Q09511	reviewed	RNA binding [GO:0003723]
Q09534	unreviewed	nucleic acid binding [GO:0003676]
Q9GZH6	unreviewed	protein phosphatase regulator activity [GO:0019888]
Q09556	reviewed	
Q23566	unreviewed	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q09582	reviewed	cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]
Q95ZQ5	unreviewed	
Q19890	unreviewed	oxidoreductase activity [GO:0016491]
Q09604	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q95QQ2	reviewed	
Q09652	reviewed	glutathione peroxidase activity [GO:0004602]; glutathione transferase activity [GO:0004364]; protein disulfide oxidoreductase activity [GO:0015035]
Q9N358	reviewed	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]
Q09957	unreviewed	zinc ion transmembrane transporter activity [GO:0005385]
Q09967	reviewed	signaling receptor activity [GO:0038023]
Q09969	reviewed	protease binding [GO:0002020]; protein homodimerization activity [GO:0042803]
Q21831	unreviewed	
Q10006	reviewed	
Q10020	reviewed	
Q10046	reviewed	L-glutamate transmembrane transporter activity [GO:0005313]; neurotransmitter transporter activity [GO:0005326]; symporter activity [GO:0015293]
Q9GUB8	unreviewed	
Q10121	reviewed	deaminase activity [GO:0019239]
Q10128	reviewed	interleukin-17 receptor activity [GO:0030368]
Q22070	reviewed	metal ion binding [GO:0046872]; phosphatidylinositol phospholipase C activity [GO:0004435]
Q10459	reviewed	frizzled binding [GO:0005109]; receptor tyrosine kinase binding [GO:0030971]
Q10656	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; transmembrane signaling receptor activity [GO:0004888]
Q22992	reviewed	
Q95Q15	unreviewed	nucleic acid binding [GO:0003676]
Q9XXH4	unreviewed	metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]
Q10665	reviewed	
Q21557	reviewed	dynein intermediate chain binding [GO:0045505]; dynein light intermediate chain binding [GO:0051959]; motor activity [GO:0003774]
Q20257	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9NAH2	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9N3X3	unreviewed	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]
Q9N517	unreviewed	chloride channel activity [GO:0005254]; extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
Q9XUC9	unreviewed	carbohydrate binding [GO:0030246]
Q9XXE5	unreviewed	ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]
Q10917	reviewed	transmembrane transporter activity [GO:0022857]
Q95Y95	unreviewed	actin binding [GO:0003779]
Q10941	reviewed	glucuronosyltransferase activity [GO:0015020]; UDP-glycosyltransferase activity [GO:0008194]
Q11080	reviewed	
Q17961	unreviewed	
Q11088	reviewed	
Q22329	reviewed	palmitoleoyltransferase activity [GO:1990698]; Wnt-protein binding [GO:0017147]
Q17336	reviewed	RNA binding [GO:0003723]
Q17698	unreviewed	
Q18089	unreviewed	
Q22264	unreviewed	
Q22347	reviewed	flavin adenine dinucleotide binding [GO:0050660]; medium-chain-acyl-CoA dehydrogenase activity [GO:0070991]
Q18377	unreviewed	
Q19266	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein domain specific binding [GO:0019904]; protein kinase activity [GO:0004672]; protein kinase C activity [GO:0004697]; protein serine/threonine kinase activity [GO:0004674]
Q22524	unreviewed	
Q6Q4G5	unreviewed	DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; sequence-specific DNA binding [GO:0043565]
Q8MPX3	reviewed	unfolded protein binding [GO:0051082]
Q9NHZ6	reviewed	ornithine decarboxylase inhibitor activity [GO:0008073]
Q9TZD5	unreviewed	
Q9XTS0	unreviewed	ubiquitin-protein transferase activity [GO:0004842]
Q9XU45	unreviewed	
Q17370	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q17589	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q9NEN6	reviewed	structural constituent of ribosome [GO:0003735]
Q9XVM0	unreviewed	calcium ion binding [GO:0005509]; ribosome binding [GO:0043022]
Q9XWV6	unreviewed	
Q17403	unreviewed	transferase activity, transferring hexosyl groups [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]
Q17411	unreviewed	
Q17413	reviewed	ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]
Q17424	reviewed	protein disulfide oxidoreductase activity [GO:0015035]
Q19366	reviewed	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]
Q17426	reviewed	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]
Q17430	unreviewed	rRNA binding [GO:0019843]; U4 snRNA binding [GO:0030621]
Q18846	reviewed	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]
Q19300	unreviewed	
Q95QC2	unreviewed	translation release factor activity [GO:0003747]
Q965G5	reviewed	ATP binding [GO:0005524]; calcium-dependent protein serine/threonine kinase activity [GO:0009931]; calmodulin-dependent protein kinase activity [GO:0004683]; metal ion binding [GO:0046872]; mitogen-activated protein kinase binding [GO:0051019]
Q9XW83	unreviewed	
Q22559	unreviewed	
Q17473	unreviewed	
Q9NEQ5	unreviewed	
Q17492	unreviewed	
Q17510	unreviewed	
Q9XWS1	unreviewed	
Q20437	unreviewed	hydrolase activity [GO:0016787]
Q20778	unreviewed	structural constituent of cuticle [GO:0042302]
Q21131	unreviewed	
Q23192	reviewed	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor [GO:0004468]; tubulin N-acetyltransferase activity [GO:0019799]
Q93730	unreviewed	
Q966A8	unreviewed	copper ion transmembrane transporter activity [GO:0005375]
Q966P3	unreviewed	
Q9U7D3	reviewed	signaling receptor binding [GO:0005102]
Q9XUW3	unreviewed	
Q17541	unreviewed	
Q21932	unreviewed	
Q8MQ01	unreviewed	
Q17543	unreviewed	inositol-polyphosphate 5-phosphatase activity [GO:0004445]
Q19292	unreviewed	
Q22759	unreviewed	
Q9N315	unreviewed	
Q9TZA9	unreviewed	
Q21065	reviewed	structural molecule activity [GO:0005198]
Q22620	unreviewed	ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]
Q17569	reviewed	aspartic-type endopeptidase activity [GO:0004190]; ubiquitin binding [GO:0043130]
Q17622	unreviewed	hydrolase activity [GO:0016787]
Q21625	reviewed	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; protein heterodimerization activity [GO:0046982]
Q17649	unreviewed	
Q17657	unreviewed	
Q17675	unreviewed	
Q17678	reviewed	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
Q17692	unreviewed	protein phosphatase regulator activity [GO:0019888]
Q17694	unreviewed	sequence-specific DNA binding [GO:0043565]
Q22092	unreviewed	
Q17720	unreviewed	ubiquitin conjugating enzyme activity [GO:0061631]
Q9GZE0	unreviewed	carbohydrate binding [GO:0030246]
Q95Y94	unreviewed	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
Q17776	unreviewed	
Q23414	unreviewed	
Q17798	unreviewed	
Q17802	reviewed	chitin binding [GO:0008061]
Q9NAJ2	unreviewed	
Q17821	unreviewed	
Q17828	reviewed	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]
Q17975	unreviewed	
Q22251	unreviewed	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor [GO:0016653]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]
Q18314	unreviewed	
Q23261	reviewed	methylthioribulose 1-phosphate dehydratase activity [GO:0046570]; zinc ion binding [GO:0008270]
Q93791	unreviewed	calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]
Q9U369	unreviewed	
Q9U539	reviewed	organic cation transmembrane transporter activity [GO:0015101]
Q9XWR0	unreviewed	actin filament binding [GO:0051015]; ATP binding [GO:0005524]; motor activity [GO:0003774]
Q22100	reviewed	acetyl-CoA C-acetyltransferase activity [GO:0003985]; acetyl-CoA C-acyltransferase activity [GO:0003988]; metal ion binding [GO:0046872]
Q9XVI6	reviewed	pyridoxal phosphate binding [GO:0030170]; serine C-palmitoyltransferase activity [GO:0004758]
Q17902	reviewed	3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]
Q966B8	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q18094		
Q21294	unreviewed	
Q23422	unreviewed	structural constituent of cuticle [GO:0042302]
Q17940	unreviewed	
Q17941	reviewed	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q18502	reviewed	neuropeptide receptor binding [GO:0071855]; neurotransmitter binding [GO:0042165]
Q95PZ7	unreviewed	endopeptidase activator activity [GO:0061133]
Q17978	unreviewed	ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]
Q17994	unreviewed	L-aspartate:2-oxoglutarate aminotransferase activity [GO:0004069]; pyridoxal phosphate binding [GO:0030170]
Q18013	unreviewed	
Q18026	reviewed	kynureninase activity [GO:0030429]; pyridoxal phosphate binding [GO:0030170]
Q18827	unreviewed	
Q18030	unreviewed	
Q18032	unreviewed	
Q20563	unreviewed	protein heterodimerization activity [GO:0046982]; transcription coactivator activity [GO:0003713]; transcription factor binding [GO:0008134]
Q18069	unreviewed	
Q18078	reviewed	chondroitin 4-sulfotransferase activity [GO:0047756]
Q18097	unreviewed	
Q23624	unreviewed	oxidoreductase activity [GO:0016491]
Q18166	unreviewed	
Q18167	unreviewed	
Q9N5V6	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q18395	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q18194	unreviewed	
Q21367	unreviewed	ligase activity [GO:0016874]
Q93902	unreviewed	nucleic acid binding [GO:0003676]
Q18232	reviewed	
Q18235	reviewed	protease binding [GO:0002020]; ubiquitin protein ligase binding [GO:0031625]
Q20136	unreviewed	structural constituent of cuticle [GO:0042302]
Q9NA40	unreviewed	
Q9BHM0	unreviewed	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q9TYR0	unreviewed	oxidoreductase activity [GO:0016491]
Q9XWZ6	unreviewed	
Q19848	reviewed	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q20965	unreviewed	
Q95YE6	unreviewed	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]
Q18257	unreviewed	rRNA (guanine) methyltransferase activity [GO:0016435]
Q18264	unreviewed	
Q20239	unreviewed	alpha-1,4-glucosidase activity [GO:0004558]; carbohydrate binding [GO:0030246]
Q18271	unreviewed	
Q18280	unreviewed	
Q9N2L7	reviewed	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q18302	unreviewed	structural constituent of cuticle [GO:0042302]
Q8MXH8	unreviewed	
Q18329	unreviewed	
Q18355	unreviewed	zinc ion binding [GO:0008270]
Q18369	unreviewed	
Q18393	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q18406	reviewed	
Q21155	unreviewed	RNA binding [GO:0003723]
Q18419	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q19812	unreviewed	
Q18433	unreviewed	
Q18435	unreviewed	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q18445	unreviewed	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
Q18476	unreviewed	nuclear export signal receptor activity [GO:0005049]
Q22977	unreviewed	
Q23215	unreviewed	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
Q23269	unreviewed	DNA binding [GO:0003677]
Q18480	unreviewed	structural constituent of cuticle [GO:0042302]
Q2Q221	unreviewed	
Q18497	unreviewed	
Q9TYT3	reviewed	insulin-like growth factor receptor binding [GO:0005159]; mitogen-activated protein kinase kinase binding [GO:0031434]; mitogen-activated protein kinase kinase kinase binding [GO:0031435]; receptor tyrosine kinase binding [GO:0030971]
Q9TYT4	unreviewed	
Q9XWV0	reviewed	
Q18535	unreviewed	
Q18539	unreviewed	
Q18577	unreviewed	
Q18585	unreviewed	protein-cysteine S-palmitoyltransferase activity [GO:0019706]
Q21368	unreviewed	
Q22430	unreviewed	
Q22550	unreviewed	
Q18610	reviewed	acylglycerol lipase activity [GO:0047372]; lipase activity [GO:0016298]; short-chain carboxylesterase activity [GO:0034338]
Q18617	unreviewed	
Q18620	unreviewed	structural constituent of cuticle [GO:0042302]
Q18661	unreviewed	
Q2V4S2	unreviewed	GTPase activator activity [GO:0005096]; Rab GDP-dissociation inhibitor activity [GO:0005093]
Q9NF23	unreviewed	electron transfer activity [GO:0009055]; protein disulfide oxidoreductase activity [GO:0015035]
Q9U1W8	unreviewed	RNA binding [GO:0003723]
Q9XWR2	unreviewed	extracellular matrix structural constituent [GO:0005201]; structural constituent of cuticle [GO:0042302]
Q18676	unreviewed	
Q18678	reviewed	ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]
Q18683	unreviewed	ATP:ADP antiporter activity [GO:0005471]
Q20234	unreviewed	
Q18691	reviewed	
Q18728	unreviewed	
Q18750	unreviewed	
Q18799	unreviewed	structural constituent of cuticle [GO:0042302]
Q9Y0V2	reviewed	metal ion binding [GO:0046872]
Q95PW5	unreviewed	DNA binding [GO:0003677]
Q18787	reviewed	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]; TBP-class protein binding [GO:0017025]
Q18801	reviewed	GDP-mannose 4,6-dehydratase activity [GO:0008446]
Q18821	unreviewed	carbohydrate binding [GO:0030246]
Q18862	unreviewed	
Q9U2M4	reviewed	hydroxyacid-oxoacid transhydrogenase activity [GO:0047988]; metal ion binding [GO:0046872]
Q18886	unreviewed	
Q18919	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]; zinc ion binding [GO:0008270]
Q18926	unreviewed	hydrolase activity [GO:0016787]
Q18955	unreviewed	protein dimerization activity [GO:0046983]; proximal promoter sequence-specific DNA binding [GO:0000987]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000982]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]
Q23087	unreviewed	transferase activity, transferring acyl groups [GO:0016746]
Q95ZS5	unreviewed	
Q18966	unreviewed	chromatin DNA binding [GO:0031490]; transcription coactivator activity [GO:0003713]
Q19004	unreviewed	alpha-1,4-glucosidase activity [GO:0004558]; carbohydrate binding [GO:0030246]
Q9XU67	unreviewed	RNA binding [GO:0003723]
Q19058	unreviewed	identical protein binding [GO:0042802]; long-chain-enoyl-CoA hydratase activity [GO:0016508]
Q19076	reviewed	acid phosphatase activity [GO:0003993]
Q19360	reviewed	acid-amino acid ligase activity [GO:0016881]; ATP binding [GO:0005524]; NEDD8 activating enzyme activity [GO:0019781]
Q19122	unreviewed	
Q19699	unreviewed	carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]
